date,low,high,open,close,volume
2019-11-30 20:00:00+00:00,0.000523,0.000525,0.000523,0.000524,160.12242099
2019-11-30 19:00:00+00:00,0.000517,0.000526,0.000517,0.000523,353.27560874
2019-11-30 18:00:00+00:00,0.000517,0.000525,0.000524,0.000517,669.95921074
2019-11-30 17:00:00+00:00,0.000522,0.000524,0.000522,0.000524,157.35779602
2019-11-30 16:00:00+00:00,0.000521,0.000524,0.000524,0.000523,303.75258622
2019-11-30 15:00:00+00:00,0.000522,0.000524,0.000522,0.000523,103.41518414
2019-11-30 14:00:00+00:00,0.00052,0.000524,0.00052,0.000522,314.58089318
2019-11-30 13:00:00+00:00,0.000519,0.000521,0.00052,0.000519,21.11788569
2019-11-30 12:00:00+00:00,0.000518,0.000521,0.000518,0.000521,311.88807719
2019-11-30 11:00:00+00:00,0.000519,0.000521,0.00052,0.000519,50.94622044
2019-11-30 10:00:00+00:00,0.000516,0.000521,0.000516,0.00052,228.3482776
2019-11-30 09:00:00+00:00,0.000515,0.00052,0.000519,0.000516,2044.58575368
2019-11-30 08:00:00+00:00,0.000521,0.000523,0.000523,0.000522,182.33444087
2019-11-30 07:00:00+00:00,0.00052,0.000523,0.00052,0.000523,374.43889267
2019-11-30 06:00:00+00:00,0.00052,0.000522,0.000522,0.00052,222.0622493
2019-11-30 05:00:00+00:00,0.00052,0.000522,0.000522,0.000522,234.58586708
2019-11-30 04:00:00+00:00,0.000521,0.000522,0.000521,0.000522,8.76588151
2019-11-30 03:00:00+00:00,0.000522,0.000525,0.000522,0.000522,377.13832037
2019-11-30 02:00:00+00:00,0.000522,0.000525,0.000525,0.000522,437.9332527
2019-11-30 01:00:00+00:00,0.000525,0.000526,0.000526,0.000525,40.06803949
2019-11-30 00:00:00+00:00,0.000527,0.000529,0.000529,0.000528,203.09977056
2019-11-29 23:00:00+00:00,0.000526,0.000528,0.000527,0.000528,274.95609264
2019-11-29 22:00:00+00:00,0.000526,0.000527,0.000526,0.000526,788.39998372
2019-11-29 21:00:00+00:00,0.000526,0.000528,0.000528,0.000526,23.04673553
2019-11-29 20:00:00+00:00,0.000527,0.000529,0.000528,0.000527,34.0051792
2019-11-29 19:00:00+00:00,0.000528,0.000529,0.000528,0.000529,26.33713635
2019-11-29 18:00:00+00:00,0.000525,0.000527,0.000525,0.000527,181.02050475
2019-11-29 17:00:00+00:00,0.000525,0.000526,0.000526,0.000525,167.80534595
2019-11-29 16:00:00+00:00,0.000524,0.000527,0.000527,0.000527,1837.05730783
2019-11-29 15:00:00+00:00,0.000527,0.00053,0.00053,0.000527,3428.98781658
2019-11-29 14:00:00+00:00,0.00053,0.000531,0.00053,0.00053,280.82096431
2019-11-29 13:00:00+00:00,0.000528,0.000536,0.000536,0.00053,7619.5200364
2019-11-29 12:00:00+00:00,0.000535,0.000538,0.000538,0.000535,293.85560205
2019-11-29 11:00:00+00:00,0.000536,0.000539,0.000536,0.000539,248.98024241
2019-11-29 10:00:00+00:00,0.000533,0.000537,0.000533,0.000537,290.78911949
2019-11-29 09:00:00+00:00,0.000527,0.000534,0.000527,0.000533,112.75304169
2019-11-29 08:00:00+00:00,0.000526,0.000528,0.000528,0.000527,49.33279672
2019-11-29 07:00:00+00:00,0.000527,0.00053,0.000529,0.000528,359.41270386
2019-11-29 06:00:00+00:00,0.000529,0.000532,0.000532,0.000529,192.76902565
2019-11-29 05:00:00+00:00,0.00053,0.000534,0.00053,0.000532,2445.22709007
2019-11-29 04:00:00+00:00,0.00053,0.000532,0.00053,0.000532,162.77546485
2019-11-29 03:00:00+00:00,0.00053,0.000532,0.000532,0.00053,184.10747692
2019-11-29 02:00:00+00:00,0.000531,0.000533,0.000533,0.000531,214.05924693
2019-11-29 01:00:00+00:00,0.000531,0.000533,0.000532,0.000531,424.01500222
