date,low,high,open,close,volume
2019-11-30 20:00:00+00:00,0.00597,0.005999,0.005999,0.005985,633
2019-11-30 18:00:00+00:00,0.00599,0.00604,0.00604,0.006004,280
2019-11-30 17:00:00+00:00,0.006,0.006055,0.006,0.006055,6
2019-11-30 16:00:00+00:00,0.00605,0.006124,0.0061,0.00605,14623
2019-11-30 15:00:00+00:00,0.005955,0.006118,0.006,0.006117,10607
2019-11-30 13:00:00+00:00,0.00586,0.0062,0.0062,0.0059,88587
2019-11-30 12:00:00+00:00,0.00619,0.006199,0.006199,0.006195,19530
2019-11-30 05:00:00+00:00,0.006103,0.006241,0.006206,0.006103,1349
2019-11-30 04:00:00+00:00,0.0061,0.0061,0.0061,0.0061,293411
2019-11-30 03:00:00+00:00,0.006043,0.006265,0.006162,0.0061,428230
2019-11-30 02:00:00+00:00,0.006,0.006335,0.0063,0.006162,154505
2019-11-30 01:00:00+00:00,0.006325,0.006335,0.006335,0.006325,3
2019-11-30 00:00:00+00:00,0.006288,0.00633,0.006288,0.00633,144300
2019-11-29 23:00:00+00:00,0.006298,0.006335,0.006335,0.006335,906
2019-11-29 22:00:00+00:00,0.006298,0.006405,0.00639,0.006298,185000
2019-11-29 21:00:00+00:00,0.00639,0.006415,0.006415,0.00639,4
2019-11-29 20:00:00+00:00,0.006405,0.006415,0.006415,0.006405,3
2019-11-29 18:00:00+00:00,0.006351,0.006405,0.006351,0.006405,5132
2019-11-29 17:00:00+00:00,0.006375,0.006415,0.006415,0.006375,4720
2019-11-29 16:00:00+00:00,0.006325,0.006415,0.006368,0.006415,10372
2019-11-29 15:00:00+00:00,0.00629,0.00643,0.00643,0.006367,228110
2019-11-29 14:00:00+00:00,0.00637,0.00643,0.00637,0.00643,895597
2019-11-29 13:00:00+00:00,0.00629,0.006614,0.006614,0.00637,565986
2019-11-29 12:00:00+00:00,0.006681,0.006697,0.006681,0.006697,48823
2019-11-29 10:00:00+00:00,0.006345,0.006696,0.006345,0.00668,1174889
2019-11-29 09:00:00+00:00,0.006335,0.006345,0.006335,0.006345,201
2019-11-29 08:00:00+00:00,0.0063,0.006335,0.006321,0.006335,6796
2019-11-29 07:00:00+00:00,0.006195,0.00634,0.006336,0.006319,251084
2019-11-29 05:00:00+00:00,0.00629,0.006335,0.00629,0.006335,2377
2019-11-29 03:00:00+00:00,0.006262,0.006353,0.006353,0.00629,278877
2019-11-29 01:00:00+00:00,0.0062,0.00643,0.00626,0.00643,855651
2019-11-29 00:00:00+00:00,0.0062,0.006259,0.0062,0.006259,17627
2019-11-28 23:00:00+00:00,0.005914,0.006219,0.00616,0.0062,1751
2019-11-28 22:00:00+00:00,0.005932,0.006335,0.006335,0.005977,30144
2019-11-28 21:00:00+00:00,0.006291,0.006427,0.006292,0.006335,2434
2019-11-28 20:00:00+00:00,0.006172,0.006308,0.006254,0.006291,884311
2019-11-28 19:00:00+00:00,0.006145,0.0065,0.006329,0.006255,789627
2019-11-28 18:00:00+00:00,0.006073,0.00631,0.006073,0.00631,706358
2019-11-28 17:00:00+00:00,0.006073,0.006134,0.006079,0.006073,76874
2019-11-28 16:00:00+00:00,0.00592,0.006079,0.005921,0.006076,2718002
2019-11-28 15:00:00+00:00,0.005922,0.006007,0.006007,0.005982,7380
2019-11-28 14:00:00+00:00,0.006007,0.006053,0.006053,0.006007,60730
2019-11-28 13:00:00+00:00,0.005935,0.006055,0.005935,0.006055,37431
2019-11-28 12:00:00+00:00,0.005882,0.005964,0.005964,0.005882,3302
2019-11-28 11:00:00+00:00,0.005969,0.006043,0.006043,0.005969,1624
2019-11-28 10:00:00+00:00,0.006048,0.006078,0.006078,0.006055,40713
2019-11-28 09:00:00+00:00,0.005857,0.006168,0.005857,0.006083,590158
2019-11-28 08:00:00+00:00,0.005831,0.005857,0.005831,0.005857,375
2019-11-28 07:00:00+00:00,0.005743,0.005845,0.005845,0.005743,2920
2019-11-28 06:00:00+00:00,0.00578,0.005841,0.00578,0.005841,61353
2019-11-28 05:00:00+00:00,0.005739,0.005842,0.005794,0.00578,1859
2019-11-28 03:00:00+00:00,0.00584,0.005852,0.005843,0.00584,12496
2019-11-27 23:00:00+00:00,0.00574,0.005845,0.005845,0.00574,235956
2019-11-27 22:00:00+00:00,0.005845,0.00595,0.005933,0.005845,9094
2019-11-27 21:00:00+00:00,0.00588,0.00602,0.0059,0.00588,109038
2019-11-27 20:00:00+00:00,0.005741,0.0059,0.005742,0.0059,306145
2019-11-27 19:00:00+00:00,0.00567,0.005839,0.005834,0.005742,202941
2019-11-27 18:00:00+00:00,0.005834,0.005835,0.005834,0.005835,301046
2019-11-27 17:00:00+00:00,0.005739,0.005835,0.00574,0.005834,1525675
2019-11-27 16:00:00+00:00,0.005697,0.005775,0.005698,0.005775,938511
2019-11-27 15:00:00+00:00,0.005594,0.00574,0.005594,0.005725,174048
2019-11-27 14:00:00+00:00,0.005565,0.005595,0.005578,0.005595,97155
2019-11-27 12:00:00+00:00,0.005428,0.005569,0.005428,0.005569,295463
2019-11-27 11:00:00+00:00,0.005211,0.005427,0.005211,0.005427,6075
2019-11-27 10:00:00+00:00,0.00513,0.00521,0.00513,0.00521,2180
2019-11-27 09:00:00+00:00,0.005072,0.005634,0.005634,0.005129,1351041
2019-11-27 08:00:00+00:00,0.005635,0.005687,0.00567,0.005635,21256
2019-11-27 07:00:00+00:00,0.005635,0.005705,0.005701,0.00567,16119
2019-11-27 06:00:00+00:00,0.005635,0.005701,0.005669,0.005701,44769
2019-11-27 05:00:00+00:00,0.00567,0.005741,0.005711,0.005704,120525
2019-11-27 04:00:00+00:00,0.00566,0.005711,0.00566,0.005711,12046
2019-11-27 03:00:00+00:00,0.00566,0.00581,0.005788,0.0057,40741
2019-11-27 01:00:00+00:00,0.005784,0.0058,0.0058,0.005787,18284
2019-11-27 00:00:00+00:00,0.00585,0.005879,0.00585,0.00587,11975
2019-11-26 23:00:00+00:00,0.0058,0.00588,0.00588,0.0058,3
2019-11-26 22:00:00+00:00,0.0058,0.00588,0.005829,0.00588,3614
2019-11-26 21:00:00+00:00,0.005741,0.00583,0.005828,0.0058,156639
2019-11-26 20:00:00+00:00,0.005773,0.00595,0.005915,0.005773,55208
2019-11-26 19:00:00+00:00,0.005806,0.005946,0.00594,0.00585,2643
2019-11-26 18:00:00+00:00,0.005745,0.00594,0.005745,0.00594,73112
2019-11-26 17:00:00+00:00,0.0057,0.00578,0.005775,0.00578,167904
2019-11-26 16:00:00+00:00,0.005705,0.005776,0.005741,0.005775,43020
2019-11-26 15:00:00+00:00,0.0057,0.005741,0.005705,0.005741,1924730
2019-11-26 14:00:00+00:00,0.005635,0.005705,0.005705,0.0057,169794
2019-11-26 13:00:00+00:00,0.005688,0.005915,0.005887,0.005688,152022
2019-11-26 12:00:00+00:00,0.005806,0.005941,0.005839,0.005941,251513
2019-11-26 11:00:00+00:00,0.005792,0.005839,0.005822,0.005839,67811
2019-11-26 10:00:00+00:00,0.005822,0.005913,0.005879,0.005822,3776
2019-11-26 09:00:00+00:00,0.005878,0.005947,0.0059,0.005879,90798
2019-11-26 08:00:00+00:00,0.005829,0.00599,0.005862,0.005866,214
2019-11-26 07:00:00+00:00,0.00583,0.006,0.00588,0.005863,600415
2019-11-26 06:00:00+00:00,0.005845,0.0062,0.0062,0.005845,121185
2019-11-26 05:00:00+00:00,0.0062,0.006413,0.006413,0.0062,2130703
2019-11-26 04:00:00+00:00,0.006373,0.006828,0.00665,0.006413,348948
2019-11-26 03:00:00+00:00,0.00635,0.00669,0.00636,0.00665,1578999
2019-11-26 02:00:00+00:00,0.00623,0.00648,0.006416,0.00648,854792
2019-11-26 01:00:00+00:00,0.006345,0.006475,0.006451,0.006474,179762
2019-11-26 00:00:00+00:00,0.0058,0.00645,0.0058,0.00645,1248902
2019-11-25 23:00:00+00:00,0.0058,0.00599,0.005801,0.00599,180059
2019-11-25 22:00:00+00:00,0.0058,0.00599,0.005949,0.005942,1306174
2019-11-25 21:00:00+00:00,0.005916,0.0061,0.006034,0.005949,31305
2019-11-25 20:00:00+00:00,0.005837,0.00608,0.005982,0.006054,49453
2019-11-25 19:00:00+00:00,0.005832,0.006405,0.006213,0.006011,833353
2019-11-25 18:00:00+00:00,0.00574,0.006213,0.005742,0.006213,1074713
2019-11-25 17:00:00+00:00,0.005599,0.005752,0.005673,0.005742,1467578
2019-11-25 16:00:00+00:00,0.005551,0.005687,0.005551,0.005635,123824
2019-11-25 15:00:00+00:00,0.00554,0.005708,0.005705,0.00554,78953
2019-11-25 14:00:00+00:00,0.00567,0.0058,0.005768,0.005704,118338
2019-11-25 13:00:00+00:00,0.005606,0.0059,0.0059,0.0059,3033
2019-11-25 12:00:00+00:00,0.005524,0.006298,0.005524,0.00588,987201
2019-11-25 11:00:00+00:00,0.005373,0.005535,0.005388,0.005535,425324
2019-11-25 10:00:00+00:00,0.005252,0.005387,0.005374,0.005387,4563
2019-11-25 09:00:00+00:00,0.005204,0.00552,0.005213,0.005423,5860
2019-11-25 08:00:00+00:00,0.005065,0.005277,0.005275,0.00526,14678
2019-11-25 07:00:00+00:00,0.00497,0.00539,0.005258,0.005276,269750
2019-11-25 06:00:00+00:00,0.005089,0.0053,0.005299,0.005257,375419
2019-11-25 05:00:00+00:00,0.004592,0.0056,0.004654,0.005299,1724885
2019-11-25 04:00:00+00:00,0.004654,0.004702,0.004702,0.004655,74
2019-11-25 03:00:00+00:00,0.004655,0.004702,0.004701,0.004655,11354
2019-11-25 02:00:00+00:00,0.004685,0.004701,0.004685,0.00469,121492
2019-11-25 01:00:00+00:00,0.004658,0.004798,0.004798,0.004685,106780
2019-11-25 00:00:00+00:00,0.00476,0.004798,0.004789,0.004798,21295
2019-11-24 23:00:00+00:00,0.00479,0.004864,0.004845,0.00479,242488
2019-11-24 22:00:00+00:00,0.004845,0.004876,0.004876,0.004845,98169
2019-11-24 21:00:00+00:00,0.004856,0.004876,0.004856,0.004856,91
2019-11-24 20:00:00+00:00,0.004845,0.004873,0.004873,0.004845,64849
2019-11-24 19:00:00+00:00,0.004803,0.005298,0.00482,0.004865,886664
2019-11-24 17:00:00+00:00,0.00476,0.00482,0.00482,0.004812,100237
2019-11-24 16:00:00+00:00,0.00476,0.004865,0.004826,0.00482,306688
2019-11-24 15:00:00+00:00,0.004826,0.005025,0.005025,0.004826,340924
2019-11-24 14:00:00+00:00,0.005025,0.0051,0.0051,0.005025,343
