date,low,high,open,close,volume
2019-11-30 20:00:00+00:00,0.01805,0.018651,0.018651,0.01845,2015
2019-11-30 19:00:00+00:00,0.01865,0.01866,0.01866,0.01865,1990
2019-11-30 18:00:00+00:00,0.0181,0.018879,0.0181,0.01866,27
2019-11-30 17:00:00+00:00,0.0181,0.0181,0.0181,0.0181,5
2019-11-30 16:00:00+00:00,0.0185,0.01876,0.01866,0.0185,6
2019-11-30 15:00:00+00:00,0.0181,0.018887,0.0181,0.018887,88010
2019-11-30 14:00:00+00:00,0.0181,0.0181,0.0181,0.0181,2008
2019-11-30 13:00:00+00:00,0.0181,0.0181,0.0181,0.0181,13
2019-11-30 12:00:00+00:00,0.0181,0.0181,0.0181,0.0181,12
2019-11-30 11:00:00+00:00,0.0181,0.0181,0.0181,0.0181,12
2019-11-30 10:00:00+00:00,0.0181,0.0181,0.0181,0.0181,26
2019-11-30 09:00:00+00:00,0.0181,0.0181,0.0181,0.0181,11
2019-11-30 08:00:00+00:00,0.0181,0.0181,0.0181,0.0181,28716
2019-11-30 07:00:00+00:00,0.018,0.018108,0.018,0.0181,16
2019-11-30 06:00:00+00:00,0.018,0.018378,0.018378,0.018,42302
2019-11-30 05:00:00+00:00,0.018117,0.018889,0.018179,0.018346,3508
2019-11-30 04:00:00+00:00,0.018087,0.018302,0.018217,0.018107,2417
2019-11-30 03:00:00+00:00,0.018038,0.018887,0.018244,0.018488,137361
2019-11-30 02:00:00+00:00,0.017744,0.0188,0.017744,0.018142,43178
2019-11-30 01:00:00+00:00,0.017744,0.018,0.017744,0.018,26
2019-11-30 00:00:00+00:00,0.017744,0.018581,0.018,0.017744,163614
2019-11-29 23:00:00+00:00,0.01768,0.018175,0.018175,0.018145,16
2019-11-29 22:00:00+00:00,0.017607,0.018285,0.017607,0.018285,6868
2019-11-29 21:00:00+00:00,0.0176,0.018,0.01763,0.017607,272
2019-11-29 20:00:00+00:00,0.01763,0.018,0.01763,0.01763,861
2019-11-29 19:00:00+00:00,0.017598,0.01763,0.017609,0.01763,14
2019-11-29 18:00:00+00:00,0.017599,0.018095,0.018095,0.017705,18
2019-11-29 17:00:00+00:00,0.017598,0.018258,0.017598,0.018095,70
